best_makespan, current_makespan, current_temp, equal_count, first_op_moved, iter_number_in_temp, iter_per_temp, last_op_moved, longer_count, max_temperature, min_temperature, move_direction, moves, num_jobs, num_machines, num_operations, operation_duration, selected_machine, shorter_count, should_accept, switch_operation_1, temp_change_ratio, violates_constraint, worst_makespan, 
, , , , , , 100, , , 10.0, 4.5, , , 15, 15, 15.0, , , , , , 0.9, , , 
2438, 2451, 10.0, 0, False, 0, 100, False, 2, 10.0, 4.5, right, 3, 15, 15, 15.0, 35.0, 4, 1, False, 8, 0.9, False, 2451, 
2438, 2438, 10.0, 0, False, 1, 100, False, 1, 10.0, 4.5, right, 1, 15, 15, 15.0, 18.0, 1, 0, True, 11, 0.9, False, 2451, 
2438, 2438, 10.0, 0, True, 2, 100, False, 5, 10.0, 4.5, right, 10, 15, 15, 15.0, 47.0, 3, 5, True, 0, 0.9, True, 2451, 
2438, 2664, 10.0, 0, False, 3, 100, False, 1, 10.0, 4.5, right, 3, 15, 15, 15.0, 93.0, 2, 2, False, 9, 0.9, False, 2664, 
2438, 2438, 10.0, 0, False, 4, 100, False, 1, 10.0, 4.5, right, 1, 15, 15, 15.0, 9.0, 4, 0, True, 12, 0.9, False, 2664, 
2438, 2438, 10.0, 0, False, 5, 100, False, 8, 10.0, 4.5, left, 9, 15, 15, 15.0, 32.0, 8, 1, True, 10, 0.9, True, 2664, 
2438, 2438, 10.0, 0, False, 6, 100, False, 1, 10.0, 4.5, left, 1, 15, 15, 15.0, 6.0, 12, 0, True, 12, 0.9, False, 2664, 
2438, 2438, 10.0, 0, True, 7, 100, False, 5, 10.0, 4.5, right, 5, 15, 15, 15.0, 8.0, 1, 0, True, 0, 0.9, True, 2664, 
2438, 2438, 10.0, 1, False, 8, 100, False, 0, 10.0, 4.5, left, 1, 15, 15, 15.0, 30.0, 10, 0, True, 2, 0.9, False, 2664, 
2438, 2438, 10.0, 0, False, 9, 100, False, 4, 10.0, 4.5, left, 5, 15, 15, 15.0, 13.0, 6, 1, True, 11, 0.9, True, 2664, 
2438, 2438, 10.0, 0, False, 10, 100, False, 0, 10.0, 4.5, left, 6, 15, 15, 15.0, 87.0, 14, 6, True, 10, 0.9, True, 2664, 
2438, 2438, 10.0, 0, False, 11, 100, False, 3, 10.0, 4.5, right, 3, 15, 15, 15.0, 35.0, 14, 0, True, 8, 0.9, True, 2664, 
2438, 2438, 10.0, 0, False, 12, 100, False, 2, 10.0, 4.5, right, 2, 15, 15, 15.0, 8.0, 13, 0, True, 4, 0.9, False, 2664, 
2438, 2438, 10.0, 0, False, 13, 100, False, 0, 10.0, 4.5, right, 8, 15, 15, 15.0, 82.0, 9, 8, True, 1, 0.9, True, 2664, 
2438, 2438, 10.0, 0, False, 14, 100, False, 1, 10.0, 4.5, right, 1, 15, 15, 15.0, 6.0, 12, 0, True, 11, 0.9, False, 2664, 
2438, 2438, 10.0, 0, False, 15, 100, False, 9, 10.0, 4.5, right, 10, 15, 15, 15.0, 9.0, 1, 1, True, 2, 0.9, True, 2664, 
2438, 2779, 10.0, 0, False, 16, 100, False, 3, 10.0, 4.5, left, 3, 15, 15, 15.0, 3.0, 11, 0, False, 5, 0.9, False, 2779, 
2320, 2320, 10.0, 0, False, 17, 100, False, 1, 10.0, 4.5, right, 3, 15, 15, 15.0, 82.0, 8, 2, True, 8, 0.9, False, 2779, 
2320, 2320, 10.0, 0, False, 18, 100, False, 1, 10.0, 4.5, right, 2, 15, 15, 15.0, 23.0, 9, 1, True, 3, 0.9, False, 2779, 
2320, 2320, 10.0, 0, False, 19, 100, False, 0, 10.0, 4.5, left, 1, 15, 15, 15.0, 36.0, 5, 1, True, 7, 0.9, False, 2779, 
2320, 2431, 10.0, 0, False, 20, 100, False, 0, 10.0, 4.5, left, 1, 15, 15, 15.0, 87.0, 14, 1, False, 10, 0.9, False, 2779, 
2320, 2404, 10.0, 0, False, 21, 100, False, 1, 10.0, 4.5, right, 1, 15, 15, 15.0, 18.0, 8, 0, False, 12, 0.9, False, 2779, 
2320, 2327, 10.0, 0, False, 22, 100, False, 2, 10.0, 4.5, right, 3, 15, 15, 15.0, 35.0, 4, 1, False, 8, 0.9, False, 2779, 
2320, 2320, 10.0, 0, False, 23, 100, False, 3, 10.0, 4.5, right, 4, 15, 15, 15.0, 45.0, 13, 1, True, 9, 0.9, True, 2779, 
2320, 2482, 10.0, 0, False, 24, 100, False, 3, 10.0, 4.5, left, 3, 15, 15, 15.0, 16.0, 12, 0, False, 4, 0.9, False, 2779, 
