best_makespan, current_makespan, current_temp, equal_count, first_op_moved, heuristic, iter_number_in_temp, iter_per_temp, last_op_moved, longer_count, max_temperature, min_temperature, move_direction, moves, num_jobs, num_machines, num_operations, operation_duration, prob_acceptance, selected_machine, shorter_count, should_accept, switch_operation_1, temp_change_ratio, times_moved, violates_constraint, worst_makespan, 
, , , , , , , 100, , , 10.0, 4.5, , , 30, 20, 20.0, , , , , , , 0.9, , , , 
4769, 4769, 10.0, 0, False, P_AND_S, 0, 100, False, 1, 10.0, 4.5, right, , 30, 20, 20.0, 47.0, , 16, 0, True, 22, 0.9, , False, 4770, 
4769, 4769, 10.0, 0, False, P_AND_S, 1, 100, False, 0, 10.0, 4.5, right, , 30, 20, 20.0, 84.0, , 13, 1, True, 4, 0.9, , False, 4770, 
4769, 4816, 10.0, 0, False, P_AND_S, 2, 100, False, 0, 10.0, 4.5, left, , 30, 20, 20.0, 83.0, 0.009095277101695816, 17, 1, False, 12, 0.9, , False, 4816, 
4769, 4769, 10.0, 0, False, P_AND_S, 3, 100, False, 0, 10.0, 4.5, left, , 30, 20, 20.0, 95.0, , 10, 1, True, 14, 0.9, , False, 4816, 
4769, 4846, 10.0, 0, False, P_AND_S, 4, 100, False, 1, 10.0, 4.5, left, , 30, 20, 20.0, 26.0, 0.00045282718288679695, 17, 0, False, 14, 0.9, , False, 4846, 
4769, 4769, 10.0, 0, False, P_AND_S, 5, 100, False, 1, 10.0, 4.5, right, , 30, 20, 20.0, 37.0, , 14, 0, True, 21, 0.9, , False, 4846, 
4769, 4872, 10.0, 0, False, P_AND_S, 6, 100, False, 1, 10.0, 4.5, left, , 30, 20, 20.0, 45.0, 3.363309518571897e-05, 18, 0, False, 4, 0.9, , False, 4872, 
4769, 4769, 10.0, 0, False, P_AND_S, 7, 100, False, 0, 10.0, 4.5, right, , 30, 20, 20.0, 88.0, , 12, 1, True, 20, 0.9, , False, 4872, 
4769, 4769, 10.0, 0, False, P_AND_S, 8, 100, False, 0, 10.0, 4.5, left, , 30, 20, 20.0, 93.0, , 4, 1, True, 26, 0.9, , False, 4872, 
4769, 4784, 10.0, 0, False, P_AND_S, 9, 100, False, 1, 10.0, 4.5, right, , 30, 20, 20.0, 61.0, 0.22313016014842982, 12, 0, False, 4, 0.9, , False, 4872, 
4769, 4769, 10.0, 0, False, P_AND_S, 10, 100, False, 0, 10.0, 4.5, right, , 30, 20, 20.0, 73.0, , 3, 1, True, 5, 0.9, , False, 4872, 
4769, 4769, 10.0, 0, False, P_AND_S, 11, 100, False, 0, 10.0, 4.5, right, , 30, 20, 20.0, 38.0, , 7, 1, True, 1, 0.9, , False, 4872, 
4769, 4769, 10.0, 0, False, P_AND_S, 12, 100, False, 0, 10.0, 4.5, left, , 30, 20, 20.0, 83.0, , 7, 1, True, 18, 0.9, , True, 4872, 
4769, 4769, 10.0, 0, False, P_AND_S, 13, 100, False, 0, 10.0, 4.5, left, , 30, 20, 20.0, 76.0, , 5, 1, True, 23, 0.9, , False, 4872, 
4769, 4769, 10.0, 0, False, P_AND_S, 14, 100, False, 1, 10.0, 4.5, left, , 30, 20, 20.0, 3.0, , 18, 0, True, 13, 0.9, , False, 4872, 
4769, 4769, 10.0, 0, False, P_AND_S, 15, 100, False, 0, 10.0, 4.5, left, , 30, 20, 20.0, 57.0, , 19, 1, True, 10, 0.9, , True, 4872, 
4769, 4769, 10.0, 0, False, P_AND_S, 16, 100, False, 0, 10.0, 4.5, left, , 30, 20, 20.0, 89.0, , 16, 1, True, 15, 0.9, , False, 4872, 
4769, 4769, 10.0, 0, False, P_AND_S, 17, 100, False, 1, 10.0, 4.5, right, , 30, 20, 20.0, 40.0, , 2, 0, True, 2, 0.9, , True, 4872, 
