best_makespan, current_makespan, current_temp, equal_count, first_op_moved, heuristic, iter_number_in_temp, iter_per_temp, last_op_moved, longer_count, max_temperature, min_temperature, move_direction, moves, num_jobs, num_machines, num_operations, operation_duration, prob_acceptance, selected_machine, shorter_count, should_accept, switch_operation_1, temp_change_ratio, times_moved, violates_constraint, worst_makespan, 
, , , , , , , 100, , , 10.0, 4.5, , , 20, 20, 20.0, , , , , , , 0.9, , , , 
3724, 3885, 10.0, 0, False, P_AND_S, 0, 100, False, 1, 10.0, 4.5, right, , 20, 20, 20.0, 31.0, 1.0182603693119986e-07, 3, 0, False, 3, 0.9, , False, 3885, 
3724, 3724, 10.0, 0, False, P_AND_S, 1, 100, False, 0, 10.0, 4.5, right, , 20, 20, 20.0, 88.0, , 5, 1, True, 2, 0.9, , True, 3885, 
3724, 3724, 10.0, 0, False, P_AND_S, 2, 100, False, 0, 10.0, 4.5, right, , 20, 20, 20.0, 66.0, , 4, 1, True, 2, 0.9, , False, 3885, 
3724, 3810, 10.0, 0, False, P_AND_S, 3, 100, False, 0, 10.0, 4.5, left, , 20, 20, 20.0, 88.0, 0.0001841057936675792, 18, 1, False, 8, 0.9, , False, 3885, 
3724, 3856, 10.0, 0, False, P_AND_S, 4, 100, False, 0, 10.0, 4.5, right, , 20, 20, 20.0, 91.0, 1.8506011975819082e-06, 18, 1, False, 3, 0.9, , False, 3885, 
3714, 3714, 10.0, 0, False, P_AND_S, 5, 100, False, 1, 10.0, 4.5, right, , 20, 20, 20.0, 10.0, , 18, 0, True, 10, 0.9, , False, 3885, 
3714, 3714, 10.0, 0, False, P_AND_S, 6, 100, False, 1, 10.0, 4.5, left, , 20, 20, 20.0, 64.0, , 8, 0, True, 5, 0.9, , True, 3885, 
3714, 3714, 10.0, 0, False, P_AND_S, 7, 100, False, 1, 10.0, 4.5, right, , 20, 20, 20.0, 22.0, , 1, 0, True, 2, 0.9, , False, 3885, 
3714, 3714, 10.0, 0, False, P_AND_S, 8, 100, False, 0, 10.0, 4.5, left, , 20, 20, 20.0, 43.0, , 13, 1, True, 13, 0.9, , False, 3885, 
3714, 3714, 10.0, 0, False, P_AND_S, 9, 100, False, 1, 10.0, 4.5, right, , 20, 20, 20.0, 62.0, , 14, 0, True, 2, 0.9, , True, 3885, 
3714, 3714, 10.0, 0, False, P_AND_S, 10, 100, False, 0, 10.0, 4.5, right, , 20, 20, 20.0, 80.0, , 15, 1, True, 4, 0.9, , False, 3885, 
3714, 3714, 10.0, 0, False, P_AND_S, 11, 100, False, 0, 10.0, 4.5, left, , 20, 20, 20.0, 5.0, , 15, 1, True, 12, 0.9, , False, 3885, 
3714, 3714, 10.0, 0, False, P_AND_S, 12, 100, False, 1, 10.0, 4.5, right, , 20, 20, 20.0, 50.0, , 8, 0, True, 2, 0.9, , False, 3885, 
3714, 3886, 10.0, 0, False, P_AND_S, 13, 100, False, 1, 10.0, 4.5, right, , 20, 20, 20.0, 51.0, 3.389494326196924e-08, 5, 0, False, 5, 0.9, , False, 3886, 
3714, 3714, 10.0, 0, False, P_AND_S, 14, 100, False, 1, 10.0, 4.5, right, , 20, 20, 20.0, 39.0, , 4, 0, True, 15, 0.9, , False, 3886, 
3714, 3714, 10.0, 0, False, P_AND_S, 15, 100, False, 0, 10.0, 4.5, left, , 20, 20, 20.0, 61.0, , 9, 1, True, 7, 0.9, , False, 3886, 
3714, 3714, 10.0, 0, False, P_AND_S, 16, 100, False, 0, 10.0, 4.5, left, , 20, 20, 20.0, 57.0, , 2, 1, True, 11, 0.9, , False, 3886, 
3714, 3714, 10.0, 0, False, P_AND_S, 17, 100, False, 0, 10.0, 4.5, right, , 20, 20, 20.0, 60.0, , 14, 1, True, 11, 0.9, , False, 3886, 
3714, 3714, 10.0, 0, True, P_AND_S, 18, 100, False, 1, 10.0, 4.5, right, , 20, 20, 20.0, 28.0, , 15, 0, True, 0, 0.9, , True, 3886, 
3714, 3714, 10.0, 0, False, P_AND_S, 19, 100, False, 0, 10.0, 4.5, right, , 20, 20, 20.0, 96.0, , 7, 1, True, 1, 0.9, , True, 3886, 
3714, 4154, 10.0, 0, False, P_AND_S, 20, 100, False, 0, 10.0, 4.5, left, , 20, 20, 20.0, 82.0, 7.781132241133797e-20, 5, 1, False, 16, 0.9, , False, 4154, 
3714, 3921, 10.0, 0, False, P_AND_S, 21, 100, False, 1, 10.0, 4.5, right, , 20, 20, 20.0, 34.0, 1.0235385977594162e-09, 2, 0, False, 6, 0.9, , False, 4154, 
3714, 3782, 10.0, 0, False, P_AND_S, 22, 100, False, 0, 10.0, 4.5, left, , 20, 20, 20.0, 65.0, 0.0011137751478448032, 10, 1, False, 11, 0.9, , False, 4154, 
3714, 3876, 10.0, 0, False, P_AND_S, 23, 100, False, 1, 10.0, 4.5, right, , 20, 20, 20.0, 10.0, 9.213600834566135e-08, 18, 0, False, 12, 0.9, , False, 4154, 
3714, 3838, 10.0, 0, True, P_AND_S, 24, 100, False, 1, 10.0, 4.5, right, , 20, 20, 20.0, 57.0, 4.118588707535708e-06, 14, 0, False, 0, 0.9, , False, 4154, 
3714, 3714, 10.0, 0, False, P_AND_S, 25, 100, False, 2, 10.0, 4.5, left, 2, 20, 20, 20.0, 37.0, , 5, 0, True, 6, 0.9, , False, 4154, 
3710, 3710, 10.0, 0, False, D_EXCHANGE, 26, 100, False, 1, 10.0, 4.5, left, 2, 20, 20, 20.0, 93.0, , 1, 1, True, 8, 0.9, , False, 4154, 
3710, 3710, 10.0, 0, False, D_EXCHANGE, 27, 100, False, 0, 10.0, 4.5, right, 2, 20, 20, 20.0, 68.0, , 2, 2, True, 14, 0.9, , False, 4154, 
3710, 3739, 10.0, 0, False, D_EXCHANGE, 28, 100, False, 1, 10.0, 4.5, left, 2, 20, 20, 20.0, 49.0, 0.05502322005640723, 16, 1, False, 18, 0.9, , False, 4154, 
3710, 3710, 10.0, 0, False, D_EXCHANGE, 29, 100, False, 1, 10.0, 4.5, right, 2, 20, 20, 20.0, 25.0, , 16, 1, True, 11, 0.9, , False, 4154, 
3710, 3710, 10.0, 0, False, D_EXCHANGE, 30, 100, False, 0, 10.0, 4.5, right, 2, 20, 20, 20.0, 96.0, , 11, 2, True, 3, 0.9, , True, 4154, 
3710, 3710, 10.0, 0, False, D_EXCHANGE, 31, 100, False, 1, 10.0, 4.5, right, 2, 20, 20, 20.0, 8.0, , 15, 1, True, 1, 0.9, , False, 4154, 
3710, 3710, 10.0, 0, False, D_EXCHANGE, 32, 100, False, 1, 10.0, 4.5, left, 2, 20, 20, 20.0, 90.0, , 16, 1, True, 9, 0.9, , False, 4154, 
3710, 3710, 10.0, 0, False, D_EXCHANGE, 33, 100, False, 2, 10.0, 4.5, right, 2, 20, 20, 20.0, 78.0, , 3, 0, True, 4, 0.9, , False, 4154, 
3710, 3754, 10.0, 0, False, D_EXCHANGE, 34, 100, False, 1, 10.0, 4.5, right, 2, 20, 20, 20.0, 7.0, 0.012277339903068436, 7, 1, False, 8, 0.9, , False, 4154, 
3710, 3783, 10.0, 0, False, D_EXCHANGE, 35, 100, False, 2, 10.0, 4.5, left, 2, 20, 20, 20.0, 12.0, 0.0006755387751938444, 19, 0, False, 14, 0.9, , False, 4154, 
3710, 3710, 10.0, 0, False, D_EXCHANGE, 36, 100, False, 2, 10.0, 4.5, right, 2, 20, 20, 20.0, 68.0, , 3, 0, True, 9, 0.9, , True, 4154, 
3710, 3979, 10.0, 0, False, D_EXCHANGE, 37, 100, False, 1, 10.0, 4.5, right, 2, 20, 20, 20.0, 91.0, 2.0772005877241373e-12, 18, 1, False, 3, 0.9, , False, 4154, 
3710, 3915, 10.0, 0, False, D_EXCHANGE, 38, 100, False, 1, 10.0, 4.5, left, 2, 20, 20, 20.0, 33.0, 1.2501528663867426e-09, 8, 1, False, 11, 0.9, , False, 4154, 
3710, 3710, 10.0, 0, False, D_EXCHANGE, 39, 100, False, 1, 10.0, 4.5, left, 2, 20, 20, 20.0, 11.0, , 15, 1, True, 17, 0.9, , False, 4154, 
3710, 3998, 10.0, 0, False, D_EXCHANGE, 40, 100, False, 2, 10.0, 4.5, left, 2, 20, 20, 20.0, 51.0, 3.1068402375434455e-13, 14, 0, False, 16, 0.9, , False, 4154, 
3689, 3689, 10.0, 0, False, D_EXCHANGE, 41, 100, False, 0, 10.0, 4.5, left, , 20, 20, 20.0, 79.0, , 7, 1, True, 11, 0.9, , False, 4154, 
3689, 3936, 10.0, 0, False, P_AND_S, 42, 100, False, 1, 10.0, 4.5, right, , 20, 20, 20.0, 50.0, 1.8746763345242814e-11, 19, 0, False, 5, 0.9, , False, 4154, 
3689, 3726, 10.0, 0, False, P_AND_S, 43, 100, False, 0, 10.0, 4.5, right, , 20, 20, 20.0, 68.0, 0.024723526470339388, 8, 1, False, 8, 0.9, , False, 4154, 
3689, 3689, 10.0, 0, False, P_AND_S, 44, 100, False, 1, 10.0, 4.5, right, , 20, 20, 20.0, 30.0, , 9, 0, True, 3, 0.9, , True, 4154, 
3689, 3813, 10.0, 0, True, P_AND_S, 45, 100, False, 1, 10.0, 4.5, right, , 20, 20, 20.0, 57.0, 4.118588707535708e-06, 14, 0, False, 0, 0.9, , False, 4154, 
3689, 3689, 10.0, 0, False, P_AND_S, 46, 100, False, 1, 10.0, 4.5, left, , 20, 20, 20.0, 40.0, , 6, 0, True, 10, 0.9, , True, 4154, 
3689, 3689, 10.0, 0, False, P_AND_S, 47, 100, False, 1, 10.0, 4.5, left, , 20, 20, 20.0, 35.0, , 3, 0, True, 17, 0.9, , False, 4154, 
3689, 3881, 10.0, 0, False, P_AND_S, 48, 100, False, 1, 10.0, 4.5, right, , 20, 20, 20.0, 31.0, 4.587181746647524e-09, 3, 0, False, 3, 0.9, , False, 4154, 
