best_makespan, current_makespan, current_temp, equal_count, first_op_moved, heuristic, iter_number_in_temp, iter_per_temp, last_op_moved, longer_count, max_temperature, min_temperature, move_direction, moves, num_jobs, num_machines, num_operations, operation_duration, prob_acceptance, selected_machine, shorter_count, should_accept, switch_operation_1, temp_change_ratio, times_moved, violates_constraint, worst_makespan, 
, , , , , , , 100, , , 10.0, 4.5, , , 50, 20, 20.0, , , , , , , 0.9, , , , 
6375, 6375, 10.0, 0, False, P_AND_S, 0, 100, False, 0, 10.0, 4.5, left, , 50, 20, 20.0, 62.0, , 2, 1, True, 26, 0.9, , False, 6375, 
6375, 6375, 10.0, 0, False, P_AND_S, 1, 100, False, 0, 10.0, 4.5, right, , 50, 20, 20.0, 72.0, , 11, 1, True, 36, 0.9, , False, 6375, 
6375, 6375, 10.0, 0, False, P_AND_S, 2, 100, False, 0, 10.0, 4.5, left, , 50, 20, 20.0, 79.0, , 11, 1, True, 17, 0.9, , False, 6375, 
6375, 6375, 10.0, 0, False, P_AND_S, 3, 100, False, 0, 10.0, 4.5, right, , 50, 20, 20.0, 78.0, , 17, 1, True, 14, 0.9, , False, 6375, 
6375, 6539, 10.0, 0, False, P_AND_S, 4, 100, False, 1, 10.0, 4.5, right, , 50, 20, 20.0, 20.0, 7.543458349844258e-08, 8, 0, False, 12, 0.9, , False, 6539, 
6375, 6375, 10.0, 0, False, P_AND_S, 5, 100, False, 1, 10.0, 4.5, left, , 50, 20, 20.0, 47.0, , 4, 0, True, 43, 0.9, , False, 6539, 
6375, 6375, 10.0, 0, False, P_AND_S, 6, 100, False, 0, 10.0, 4.5, right, , 50, 20, 20.0, 42.0, , 15, 1, True, 3, 0.9, , False, 6539, 
6375, 6375, 10.0, 0, False, P_AND_S, 7, 100, False, 0, 10.0, 4.5, right, , 50, 20, 20.0, 38.0, , 15, 1, True, 17, 0.9, , False, 6539, 
6375, 6472, 10.0, 0, False, P_AND_S, 8, 100, False, 0, 10.0, 4.5, right, , 50, 20, 20.0, 63.0, 6.128349505322213e-05, 4, 1, False, 18, 0.9, , False, 6539, 
6375, 6478, 10.0, 0, False, P_AND_S, 9, 100, False, 1, 10.0, 4.5, right, , 50, 20, 20.0, 16.0, 3.363309518571897e-05, 14, 0, False, 9, 0.9, , False, 6539, 
6375, 6375, 10.0, 0, False, P_AND_S, 10, 100, False, 1, 10.0, 4.5, right, , 50, 20, 20.0, 21.0, , 12, 0, True, 3, 0.9, , False, 6539, 
6375, 6417, 10.0, 0, False, P_AND_S, 11, 100, False, 0, 10.0, 4.5, left, , 50, 20, 20.0, 65.0, 0.014995576820477703, 18, 1, False, 40, 0.9, , False, 6539, 
6375, 6375, 10.0, 0, False, P_AND_S, 12, 100, False, 1, 10.0, 4.5, left, , 50, 20, 20.0, 26.0, , 12, 0, True, 24, 0.9, , False, 6539, 
6375, 6375, 10.0, 0, False, P_AND_S, 13, 100, False, 0, 10.0, 4.5, right, , 50, 20, 20.0, 52.0, , 17, 1, True, 3, 0.9, , False, 6539, 
6375, 6375, 10.0, 0, False, P_AND_S, 14, 100, False, 0, 10.0, 4.5, left, , 50, 20, 20.0, 90.0, , 17, 1, True, 40, 0.9, , False, 6539, 
6375, 6375, 10.0, 0, False, P_AND_S, 15, 100, False, 1, 10.0, 4.5, left, , 50, 20, 20.0, 11.0, , 4, 0, True, 10, 0.9, , False, 6539, 
6375, 6752, 10.0, 0, False, P_AND_S, 16, 100, False, 1, 10.0, 4.5, left, , 50, 20, 20.0, 23.0, 4.2373860474966705e-17, 8, 0, False, 48, 0.9, , False, 6752, 
6375, 6375, 10.0, 0, False, P_AND_S, 17, 100, False, 1, 10.0, 4.5, left, , 50, 20, 20.0, 15.0, , 11, 0, True, 12, 0.9, , False, 6752, 
6375, 6483, 10.0, 0, False, P_AND_S, 18, 100, False, 1, 10.0, 4.5, right, , 50, 20, 20.0, 60.0, 2.0399503411171922e-05, 6, 0, False, 24, 0.9, , False, 6752, 
6375, 6520, 10.0, 0, False, P_AND_S, 19, 100, False, 1, 10.0, 4.5, left, , 50, 20, 20.0, 17.0, 5.04347662567888e-07, 5, 0, False, 25, 0.9, , False, 6752, 
6375, 6375, 10.0, 0, False, P_AND_S, 20, 100, False, 1, 10.0, 4.5, right, 2, 50, 20, 20.0, 49.0, , 13, 1, True, 3, 0.9, , False, 6752, 
6346, 6346, 10.0, 0, True, D_EXCHANGE, 21, 100, False, 2, 10.0, 4.5, right, 2, 50, 20, 20.0, 4.0, , 16, 0, True, 0, 0.9, , False, 6752, 
6346, 6346, 10.0, 0, False, D_EXCHANGE, 22, 100, False, 1, 10.0, 4.5, right, 2, 50, 20, 20.0, 27.0, , 17, 1, True, 2, 0.9, , False, 6752, 
6346, 6346, 10.0, 0, True, D_EXCHANGE, 23, 100, False, 2, 10.0, 4.5, right, 2, 50, 20, 20.0, 21.0, , 12, 0, True, 0, 0.9, , False, 6752, 
6346, 6529, 10.0, 0, False, D_EXCHANGE, 24, 100, False, 0, 10.0, 4.5, left, 2, 50, 20, 20.0, 58.0, 1.1282646495496604e-08, 9, 2, False, 32, 0.9, , False, 6752, 
