best_makespan, current_makespan, current_temp, equal_count, first_op_moved, heuristic, iter_number_in_temp, iter_per_temp, last_op_moved, longer_count, max_temperature, min_temperature, move_direction, moves, num_jobs, num_machines, num_operations, operation_duration, prob_acceptance, selected_machine, shorter_count, should_accept, switch_operation_1, temp_change_ratio, times_moved, violates_constraint, worst_makespan, 
, , , , , , , 100, , , 10.0, 4.5, , , 20, 20, 20.0, , , , , , , 0.9, , , , 
3909, 3988, 10.0, 0, False, P_AND_S, 0, 100, False, 1, 10.0, 4.5, left, , 20, 20, 20.0, 8.0, 0.0003707435404590882, 1, 0, False, 4, 0.9, , False, 3988, 
3909, 3984, 10.0, 0, False, P_AND_S, 1, 100, False, 0, 10.0, 4.5, right, , 20, 20, 20.0, 99.0, 0.0005530843701478336, 19, 1, False, 1, 0.9, , False, 3988, 
3909, 3909, 10.0, 0, False, P_AND_S, 2, 100, False, 1, 10.0, 4.5, right, , 20, 20, 20.0, 3.0, , 18, 0, True, 5, 0.9, , True, 3988, 
3909, 4015, 10.0, 0, False, P_AND_S, 3, 100, False, 1, 10.0, 4.5, left, , 20, 20, 20.0, 33.0, 2.4916009731503204e-05, 15, 0, False, 18, 0.9, , False, 4015, 
3909, 3909, 10.0, 0, False, P_AND_S, 4, 100, False, 0, 10.0, 4.5, left, , 20, 20, 20.0, 60.0, , 8, 1, True, 3, 0.9, , True, 4015, 
3909, 3909, 10.0, 0, True, P_AND_S, 5, 100, False, 0, 10.0, 4.5, right, , 20, 20, 20.0, 33.0, , 12, 1, True, 0, 0.9, , False, 4015, 
3909, 3909, 10.0, 0, False, P_AND_S, 6, 100, False, 0, 10.0, 4.5, right, , 20, 20, 20.0, 59.0, , 15, 1, True, 11, 0.9, , False, 4015, 
3909, 3909, 10.0, 0, False, P_AND_S, 7, 100, False, 1, 10.0, 4.5, right, , 20, 20, 20.0, 1.0, , 19, 0, True, 2, 0.9, , True, 4015, 
3909, 3913, 10.0, 0, False, P_AND_S, 8, 100, False, 0, 10.0, 4.5, right, , 20, 20, 20.0, 93.0, 0.6703200460356393, 17, 1, True, 9, 0.9, , False, 4015, 
3909, 3913, 10.0, 0, False, P_AND_S, 9, 100, False, 1, 10.0, 4.5, right, , 20, 20, 20.0, 47.0, , 17, 0, True, 5, 0.9, , False, 4015, 
3909, 3913, 10.0, 0, False, P_AND_S, 10, 100, False, 0, 10.0, 4.5, right, , 20, 20, 20.0, 45.0, , 6, 1, True, 11, 0.9, , False, 4015, 
3909, 3913, 10.0, 0, False, P_AND_S, 11, 100, False, 0, 10.0, 4.5, left, , 20, 20, 20.0, 42.0, , 17, 1, True, 18, 0.9, , False, 4015, 
3909, 3913, 10.0, 0, False, P_AND_S, 12, 100, False, 0, 10.0, 4.5, right, , 20, 20, 20.0, 60.0, , 4, 1, True, 12, 0.9, , False, 4015, 
3909, 3913, 10.0, 0, False, P_AND_S, 13, 100, False, 1, 10.0, 4.5, left, , 20, 20, 20.0, 22.0, , 8, 0, True, 5, 0.9, , False, 4015, 
3909, 3909, 10.0, 0, False, P_AND_S, 14, 100, False, 1, 10.0, 4.5, right, , 20, 20, 20.0, 44.0, , 19, 0, True, 6, 0.9, , False, 4015, 
3909, 3909, 10.0, 0, True, P_AND_S, 15, 100, False, 1, 10.0, 4.5, right, , 20, 20, 20.0, 45.0, , 5, 0, True, 0, 0.9, , True, 4015, 
3909, 3956, 10.0, 0, False, P_AND_S, 16, 100, False, 0, 10.0, 4.5, right, , 20, 20, 20.0, 42.0, 0.009095277101695816, 9, 1, False, 2, 0.9, , False, 4015, 
3909, 4466, 10.0, 0, False, P_AND_S, 17, 100, False, 1, 10.0, 4.5, left, , 20, 20, 20.0, 8.0, 6.45353036739022e-25, 17, 0, False, 14, 0.9, , False, 4466, 
3909, 4072, 10.0, 0, True, P_AND_S, 18, 100, False, 0, 10.0, 4.5, right, , 20, 20, 20.0, 94.0, 8.336810789962771e-08, 1, 1, False, 0, 0.9, , False, 4466, 
3909, 4001, 10.0, 0, False, P_AND_S, 19, 100, False, 1, 10.0, 4.5, left, , 20, 20, 20.0, 41.0, 0.00010103940183709342, 2, 0, False, 5, 0.9, , False, 4466, 
3909, 3909, 10.0, 0, False, P_AND_S, 20, 100, False, 0, 10.0, 4.5, right, 2, 20, 20, 20.0, 33.0, , 15, 2, True, 3, 0.9, , True, 4466, 
3909, 3909, 10.0, 0, False, D_EXCHANGE, 21, 100, False, 1, 10.0, 4.5, left, 2, 20, 20, 20.0, 91.0, , 12, 1, True, 17, 0.9, , False, 4466, 
3909, 3909, 10.0, 0, False, D_EXCHANGE, 22, 100, False, 1, 10.0, 4.5, left, 2, 20, 20, 20.0, 35.0, , 3, 1, True, 4, 0.9, , False, 4466, 
3909, 3909, 10.0, 0, False, D_EXCHANGE, 23, 100, False, 2, 10.0, 4.5, right, 2, 20, 20, 20.0, 61.0, , 9, 0, True, 8, 0.9, , True, 4466, 
3909, 3980, 10.0, 0, True, D_EXCHANGE, 24, 100, False, 0, 10.0, 4.5, right, 2, 20, 20, 20.0, 57.0, 0.0008251049232659046, 2, 2, False, 0, 0.9, , False, 4466, 
3909, 3909, 10.0, 0, False, D_EXCHANGE, 25, 100, False, 1, 10.0, 4.5, left, 2, 20, 20, 20.0, 61.0, , 1, 1, True, 18, 0.9, , False, 4466, 
3909, 4168, 10.0, 0, False, D_EXCHANGE, 26, 100, False, 2, 10.0, 4.5, left, 2, 20, 20, 20.0, 14.0, 5.646416611674971e-12, 3, 0, False, 14, 0.9, , False, 4466, 
3909, 3909, 10.0, 0, False, D_EXCHANGE, 27, 100, False, 0, 10.0, 4.5, left, 2, 20, 20, 20.0, 20.0, , 1, 2, True, 16, 0.9, , False, 4466, 
3909, 3909, 10.0, 0, False, D_EXCHANGE, 28, 100, False, 1, 10.0, 4.5, left, 2, 20, 20, 20.0, 46.0, , 17, 1, True, 4, 0.9, , False, 4466, 
3909, 3909, 10.0, 0, False, D_EXCHANGE, 29, 100, False, 0, 10.0, 4.5, left, 2, 20, 20, 20.0, 80.0, , 8, 2, True, 16, 0.9, , False, 4466, 
